date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECIPITATION,WS2M,WS2M_MAX,WS2M_MIN,WD2M,GWETTOP,GWETROOT,GWETPROF
2016-07-20,26.69,32.84,21.91,68.12,1.03,0.62,1.18,0.22,217.6,0.41,0.35,0.33
2016-07-21,27.05,32.89,22.39,70.18,2.72,0.39,0.62,0.22,355.3,0.41,0.34,0.33
2016-07-22,28.65,36.45,22.45,61.99,0.72,0.36,0.56,0.17,135.6,0.37,0.33,0.33
2016-07-23,28.11,33.48,23.03,63.1,0.71,0.41,0.85,0.14,120.3,0.35,0.32,0.33
2016-07-24,27.27,32.9,22.72,67.1,3.44,0.31,0.51,0.05,205.8,0.38,0.32,0.33
2016-07-25,28.33,35.92,22.45,63.84,1.94,0.35,0.67,0.04,224.0,0.37,0.32,0.33
2016-07-26,26.91,32.94,22.9,71.73,1.97,0.4,0.73,0.16,247.2,0.39,0.32,0.33
2016-07-27,26.22,30.73,22.67,69.64,1.85,0.46,0.81,0.2,209.5,0.38,0.32,0.33
2016-07-28,28.31,36.15,21.8,60.1,0.01,0.24,0.43,0.03,262.7,0.35,0.31,0.33
2016-07-29,28.64,35.66,22.92,59.27,0.75,0.29,0.5,0.01,250.8,0.33,0.31,0.32
2016-07-30,26.44,31.98,22.55,76.6,22.97,0.35,0.56,0.15,261.5,0.55,0.34,0.34
2016-07-31,27.38,33.1,22.84,72.14,3.43,0.35,0.64,0.17,252.0,0.45,0.34,0.34
2016-08-01,26.08,30.62,23.04,80.3,7.97,0.26,0.48,0.01,245.8,0.49,0.34,0.34
2016-08-02,25.96,31.48,22.52,79.38,8.02,0.4,0.57,0.27,240.6,0.49,0.35,0.35
2016-08-03,26.17,32.1,21.73,74.09,5.37,0.4,0.59,0.2,213.7,0.5,0.35,0.35
2016-08-04,27.87,35.67,21.56,66.94,1.0,0.4,0.7,0.22,282.0,0.41,0.35,0.35
2016-08-05,27.91,33.8,23.1,68.19,5.11,0.46,0.71,0.18,277.2,0.41,0.34,0.35
2016-08-06,26.2,30.89,23.33,78.97,7.4,0.47,0.74,0.23,228.9,0.49,0.35,0.35
2016-08-07,25.54,30.59,22.25,78.44,3.45,0.44,0.68,0.17,257.5,0.45,0.35,0.35
2016-08-08,25.3,30.22,21.54,80.78,4.89,0.3,0.57,0.14,254.3,0.47,0.35,0.36
2016-08-09,25.69,30.81,22.36,80.96,16.73,0.32,0.48,0.21,242.3,0.57,0.37,0.37
2016-08-10,26.65,32.89,21.74,74.78,3.72,0.24,0.39,0.11,345.2,0.48,0.37,0.37
2016-08-11,26.73,32.73,22.29,72.69,0.27,0.26,0.49,0.14,68.0,0.42,0.36,0.37
2016-08-12,28.21,35.68,21.57,64.96,1.74,0.22,0.38,0.06,192.7,0.4,0.35,0.37
2016-08-13,28.29,35.41,22.38,67.19,3.27,0.23,0.42,0.07,227.5,0.41,0.35,0.37
2016-08-14,26.42,31.99,22.49,76.39,5.69,0.19,0.34,0.02,284.0,0.48,0.35,0.37
2016-08-15,26.3,31.82,22.36,77.99,2.2,0.21,0.38,0.1,36.0,0.44,0.35,0.37
2016-08-16,26.95,33.02,22.38,73.03,2.87,0.28,0.42,0.13,147.0,0.43,0.35,0.37
2016-08-17,27.64,34.68,21.81,66.72,0.74,0.2,0.37,0.1,153.6,0.4,0.35,0.37
2016-08-18,27.4,34.05,22.29,68.61,1.42,0.2,0.47,0.13,305.7,0.39,0.34,0.37
2016-08-19,29.08,37.39,22.21,61.16,0.07,0.19,0.3,0.03,277.7,0.37,0.34,0.36
2016-08-20,29.14,37.48,22.88,62.01,0.44,0.27,0.48,0.11,244.8,0.35,0.33,0.36
2016-08-21,28.42,34.86,23.23,66.93,0.54,0.33,0.48,0.2,230.7,0.36,0.33,0.36
2016-08-22,27.84,33.71,22.74,68.38,0.4,0.23,0.4,0.06,273.8,0.36,0.33,0.36
2016-08-23,28.11,34.72,22.91,64.93,1.04,0.22,0.33,0.14,257.5,0.36,0.33,0.36
2016-08-24,25.68,30.16,22.31,75.49,6.13,0.26,0.44,0.13,236.4,0.41,0.33,0.36
2016-08-25,25.92,31.77,21.52,75.45,4.13,0.24,0.45,0.05,231.4,0.47,0.34,0.36
2016-08-26,24.79,29.32,21.47,83.61,7.99,0.27,0.47,0.11,305.3,0.47,0.34,0.36
2016-08-27,24.72,28.89,21.49,83.43,5.46,0.33,0.6,0.12,123.5,0.49,0.35,0.37
2016-08-28,26.39,32.71,21.67,74.53,3.0,0.2,0.35,0.05,217.9,0.45,0.35,0.37
2016-08-29,27.62,34.22,22.23,65.91,0.44,0.31,0.64,0.13,31.1,0.4,0.35,0.37
2016-08-30,28.55,36.63,21.87,60.39,0.59,0.28,0.62,0.16,248.3,0.37,0.34,0.37
2016-08-31,27.02,32.44,22.71,71.03,1.42,0.25,0.42,0.13,239.2,0.39,0.34,0.36
2016-09-01,27.37,33.95,22.52,69.27,1.59,0.2,0.31,0.15,263.5,0.39,0.34,0.36
2016-09-02,26.93,33.9,22.06,71.73,2.85,0.2,0.28,0.01,290.8,0.41,0.34,0.36
2016-09-03,27.93,35.0,22.21,68.51,0.55,0.22,0.38,0.11,60.7,0.39,0.34,0.36
2016-09-04,27.87,34.24,23.13,67.12,0.78,0.24,0.46,0.11,115.7,0.37,0.33,0.36
2016-09-05,29.3,37.89,22.27,57.78,0.13,0.21,0.36,0.05,128.4,0.35,0.33,0.36
2016-09-06,28.61,35.23,23.25,62.42,0.32,0.2,0.32,0.02,241.3,0.34,0.33,0.36
2016-09-07,26.85,31.1,23.24,70.83,0.8,0.22,0.4,0.1,46.4,0.36,0.32,0.36
2016-09-08,27.46,33.59,22.99,68.57,1.39,0.27,0.41,0.05,117.6,0.37,0.32,0.35
2016-09-09,29.41,37.46,22.6,61.18,0.26,0.18,0.29,0.08,140.3,0.35,0.32,0.35
2016-09-10,27.29,33.0,23.27,73.21,3.5,0.15,0.31,0.04,270.9,0.39,0.32,0.35
2016-09-11,27.65,34.96,22.36,65.4,0.06,0.16,0.23,0.11,263.3,0.37,0.32,0.35
2016-09-12,27.77,34.68,22.18,66.44,0.77,0.23,0.38,0.12,348.0,0.35,0.32,0.35
2016-09-13,25.4,28.74,22.84,82.11,14.91,0.22,0.43,0.08,121.9,0.49,0.33,0.35
2016-09-14,25.53,30.23,22.07,82.39,12.66,0.23,0.32,0.15,128.0,0.55,0.36,0.37
2016-09-15,27.31,34.85,21.89,71.21,6.29,0.16,0.3,0.01,243.0,0.49,0.36,0.37
2016-09-16,27.21,34.32,21.94,71.36,2.45,0.29,0.49,0.15,296.5,0.45,0.36,0.37
2016-09-17,27.83,34.5,22.63,69.87,5.9,0.18,0.33,0.04,246.5,0.47,0.36,0.37
2016-09-18,28.63,36.56,22.04,63.88,0.46,0.2,0.33,0.09,163.3,0.41,0.35,0.37
2016-09-19,28.06,35.29,22.5,66.39,1.98,0.2,0.32,0.11,284.2,0.4,0.35,0.37
2016-09-20,27.14,32.54,22.92,73.75,0.8,0.25,0.41,0.11,262.7,0.4,0.35,0.37
2016-09-21,27.23,32.82,23.02,70.78,3.83,0.2,0.39,0.09,215.9,0.43,0.35,0.37
2016-09-22,27.69,34.71,22.08,67.5,4.2,0.24,0.37,0.04,124.3,0.44,0.35,0.37
2016-09-23,27.41,35.08,21.98,71.03,3.83,0.22,0.36,0.03,169.4,0.44,0.35,0.37
2016-09-24,28.07,34.76,22.81,65.85,2.15,0.31,0.52,0.14,154.8,0.41,0.35,0.37
2016-09-25,26.93,33.29,22.96,72.08,4.19,0.23,0.3,0.17,177.0,0.44,0.35,0.37
2016-09-26,26.44,32.6,22.09,75.06,2.6,0.19,0.32,0.07,270.1,0.44,0.35,0.37
2016-09-27,27.41,34.23,22.1,69.22,1.16,0.22,0.45,0.09,338.6,0.4,0.35,0.37
2016-09-28,28.41,36.79,21.5,62.8,0.27,0.22,0.41,0.06,145.9,0.38,0.34,0.37
2016-09-29,28.91,37.21,22.07,58.09,0.03,0.24,0.42,0.12,85.2,0.35,0.34,0.37
2016-09-30,28.4,36.8,21.5,60.76,0.23,0.33,0.56,0.12,129.8,0.34,0.33,0.36
2016-10-01,29.21,38.46,21.96,55.71,0.33,0.27,0.46,0.12,343.4,0.33,0.33,0.36
2016-10-02,28.12,37.19,21.45,61.57,0.02,0.27,0.41,0.14,292.1,0.33,0.33,0.36
2016-10-03,29.02,37.97,21.84,58.55,0.0,0.29,0.48,0.15,345.3,0.32,0.32,0.36
2016-10-04,29.73,38.52,22.1,48.05,0.01,0.38,0.61,0.12,349.5,0.31,0.32,0.36
2016-10-05,28.87,38.82,20.03,44.72,0.0,0.38,0.81,0.15,9.6,0.31,0.32,0.35
2016-10-06,28.64,35.41,21.92,44.56,0.07,0.31,0.58,0.0,103.1,0.3,0.32,0.35
2016-10-07,28.07,35.21,23.12,66.42,5.64,0.35,0.59,0.14,113.4,0.37,0.32,0.35
2016-10-08,28.05,35.21,22.38,64.65,0.05,0.3,0.5,0.07,127.1,0.37,0.32,0.35
2016-10-09,29.27,37.24,22.54,59.74,0.01,0.23,0.36,0.04,162.8,0.33,0.32,0.35
2016-10-10,29.56,38.31,22.44,53.28,0.0,0.36,0.73,0.22,32.0,0.32,0.32,0.35
2016-10-11,29.27,38.76,21.2,51.85,0.02,0.29,0.56,0.1,197.5,0.31,0.31,0.35
2016-10-12,28.77,35.27,23.26,63.79,0.28,0.26,0.44,0.04,237.9,0.32,0.31,0.35
2016-10-13,29.58,36.92,23.27,57.36,0.03,0.29,0.63,0.11,176.5,0.32,0.31,0.35
2016-10-14,29.48,38.96,22.06,55.61,0.0,0.26,0.47,0.15,138.7,0.31,0.31,0.34
2016-10-15,28.58,39.02,20.86,52.24,0.02,0.33,0.52,0.06,105.1,0.29,0.31,0.34
2016-10-16,28.44,38.53,20.43,49.57,0.0,0.34,0.51,0.23,93.6,0.28,0.31,0.34
2016-10-17,27.45,38.14,20.0,44.89,0.0,0.37,0.62,0.04,59.0,0.28,0.3,0.34
2016-10-18,27.06,36.76,20.24,43.18,0.0,0.36,0.62,0.11,94.8,0.27,0.3,0.34
2016-10-19,27.87,36.37,19.99,43.4,0.02,0.4,0.64,0.22,77.0,0.28,0.3,0.34
2016-10-20,28.93,37.57,21.52,39.71,0.0,0.34,0.67,0.04,95.2,0.28,0.3,0.33
2016-10-21,27.54,36.12,21.87,44.53,0.0,0.46,0.97,0.08,80.1,0.27,0.3,0.33
2016-10-22,26.22,33.5,20.11,39.92,0.0,0.58,0.82,0.23,76.7,0.27,0.3,0.33
2016-10-23,25.47,35.69,16.59,33.89,0.0,0.49,0.94,0.22,54.0,0.27,0.29,0.33
2016-10-24,25.01,36.45,16.24,33.76,0.0,0.46,0.9,0.23,71.1,0.26,0.29,0.33
2016-10-25,25.01,36.02,16.19,36.21,0.0,0.52,0.97,0.25,67.4,0.26,0.29,0.33
2016-10-26,25.5,35.77,17.87,33.19,0.0,0.53,0.93,0.27,57.2,0.25,0.29,0.33
2016-10-27,25.04,35.82,16.53,33.84,0.0,0.45,0.82,0.24,61.0,0.25,0.29,0.32
2016-10-28,24.79,35.51,15.8,36.13,0.0,0.47,0.83,0.24,69.4,0.25,0.29,0.32
2016-10-29,25.54,35.8,18.35,37.09,0.0,0.49,0.87,0.28,82.4,0.26,0.29,0.32
2016-10-30,26.19,36.26,16.76,35.39,0.0,0.53,0.81,0.27,107.5,0.26,0.29,0.32
2016-10-31,28.61,37.67,20.54,41.35,0.0,0.45,0.69,0.15,60.5,0.26,0.29,0.32
2016-11-01,29.02,37.75,22.05,40.84,0.0,0.54,1.02,0.19,80.4,0.25,0.28,0.32
2016-11-02,27.47,36.95,20.26,27.38,0.0,0.64,1.21,0.24,67.7,0.24,0.28,0.32
2016-11-03,25.47,35.03,18.81,27.15,0.0,0.66,1.24,0.32,60.3,0.23,0.28,0.31
2016-11-04,24.15,34.13,16.7,29.79,0.0,0.64,1.22,0.31,57.4,0.23,0.28,0.31
2016-11-05,24.4,34.33,16.61,32.76,0.0,0.56,0.96,0.28,57.9,0.24,0.28,0.31
2016-11-06,24.2,34.0,17.25,29.93,0.0,0.64,1.05,0.3,52.2,0.24,0.28,0.31
2016-11-07,24.1,34.76,15.58,30.42,0.0,0.52,0.88,0.27,57.5,0.24,0.28,0.31
2016-11-08,24.41,35.06,15.41,32.67,0.0,0.5,0.92,0.29,54.6,0.24,0.28,0.31
2016-11-09,24.56,35.75,15.57,28.83,0.0,0.63,1.14,0.34,51.6,0.24,0.28,0.31
2016-11-10,24.31,35.58,16.03,25.63,0.0,0.68,1.05,0.43,58.8,0.23,0.27,0.31
2016-11-11,24.12,35.14,13.88,25.97,0.0,0.74,1.07,0.41,54.0,0.23,0.27,0.31
2016-11-12,24.14,34.51,16.18,27.11,0.0,0.63,0.94,0.37,65.7,0.23,0.27,0.3
2016-11-13,24.02,34.69,15.74,31.23,0.0,0.64,1.12,0.38,55.3,0.23,0.27,0.3
2016-11-14,24.51,34.82,16.34,30.14,0.0,0.79,1.31,0.44,52.1,0.23,0.27,0.3
2016-11-15,25.6,35.51,18.24,30.29,0.0,0.79,1.23,0.39,45.9,0.23,0.27,0.3
2016-11-16,25.48,35.32,17.48,30.8,0.0,0.77,1.17,0.43,42.2,0.23,0.27,0.3
2016-11-17,25.34,35.43,17.9,32.12,0.0,0.73,1.42,0.37,58.5,0.23,0.27,0.3
2016-11-18,25.79,36.37,17.03,33.02,0.0,0.66,1.13,0.37,68.3,0.23,0.27,0.3
2016-11-19,26.47,36.47,17.62,33.41,0.0,0.61,1.03,0.35,57.6,0.23,0.27,0.3
2016-11-20,26.97,37.43,17.88,32.89,0.0,0.6,1.06,0.38,53.4,0.23,0.27,0.3
2016-11-21,28.8,37.82,21.17,32.77,0.0,0.56,0.88,0.32,49.8,0.23,0.27,0.3
2016-11-22,29.19,37.81,22.06,33.97,0.0,0.46,0.7,0.09,10.0,0.23,0.27,0.29
2016-11-23,28.47,37.83,21.32,34.11,0.0,0.6,1.1,0.13,88.0,0.23,0.27,0.29
2016-11-24,27.53,37.27,19.3,33.97,0.0,0.73,1.41,0.34,54.8,0.22,0.27,0.29
2016-11-25,26.57,36.68,18.24,26.68,0.0,0.81,1.32,0.39,52.8,0.22,0.27,0.29
2016-11-26,25.79,36.41,17.39,26.39,0.0,0.78,1.48,0.44,66.7,0.21,0.26,0.29
2016-11-27,25.47,36.53,16.62,27.55,0.0,0.7,1.31,0.4,70.7,0.21,0.26,0.29
2016-11-28,25.27,36.23,16.84,27.32,0.0,0.65,1.03,0.44,60.8,0.21,0.26,0.29
2016-11-29,25.43,36.71,16.61,26.89,0.0,0.67,1.19,0.37,66.9,0.21,0.26,0.29
2016-11-30,25.9,35.82,19.11,26.38,0.0,0.88,1.54,0.45,52.9,0.21,0.26,0.29
2016-12-01,25.41,36.19,15.65,25.49,0.0,1.02,1.88,0.46,57.2,0.21,0.26,0.29
2016-12-02,24.4,33.33,16.63,30.41,0.0,0.98,1.62,0.49,51.6,0.21,0.26,0.29
2016-12-03,23.3,33.04,15.52,29.06,0.0,0.93,1.49,0.47,57.3,0.21,0.26,0.28
2016-12-04,23.64,33.38,14.98,28.65,0.0,0.97,1.64,0.51,60.1,0.21,0.26,0.28
2016-12-05,25.24,34.14,18.81,25.35,0.0,1.0,1.62,0.54,55.5,0.21,0.26,0.28
2016-12-06,24.89,33.0,18.76,27.84,0.0,0.87,1.63,0.48,45.7,0.21,0.26,0.28
2016-12-07,25.68,35.66,17.26,28.4,0.0,0.69,1.27,0.4,52.9,0.21,0.26,0.28
2016-12-08,25.83,35.32,18.16,28.78,0.0,0.84,1.53,0.39,55.3,0.21,0.26,0.28
2016-12-09,26.04,36.19,17.75,29.13,0.0,0.96,1.87,0.49,82.9,0.21,0.26,0.28
2016-12-10,25.58,34.8,18.89,28.06,0.0,1.17,1.86,0.63,69.7,0.2,0.26,0.28
2016-12-11,23.47,34.19,14.64,22.56,0.0,0.91,1.5,0.49,60.6,0.2,0.25,0.28
2016-12-12,23.41,34.37,14.14,24.72,0.0,0.85,1.46,0.44,62.9,0.2,0.25,0.28
2016-12-13,24.13,34.73,15.46,26.51,0.0,0.88,1.33,0.46,57.8,0.2,0.25,0.28
2016-12-14,23.97,34.15,15.86,24.65,0.0,1.01,1.75,0.5,70.9,0.2,0.25,0.28
2016-12-15,22.56,32.56,14.27,24.72,0.0,0.92,1.81,0.46,72.0,0.2,0.25,0.28
2016-12-16,22.8,33.79,14.3,26.19,0.0,0.77,1.45,0.45,63.3,0.2,0.25,0.28
2016-12-17,23.31,34.33,14.39,27.75,0.0,0.88,1.66,0.43,72.2,0.2,0.25,0.27
2016-12-18,23.22,34.02,14.71,26.94,0.0,1.05,2.15,0.52,66.4,0.2,0.25,0.27
2016-12-19,22.45,33.83,14.34,21.33,0.0,1.01,1.75,0.54,63.1,0.2,0.25,0.27
2016-12-20,21.85,32.76,13.38,21.25,0.0,0.89,1.55,0.49,63.3,0.2,0.25,0.27
2016-12-21,22.42,33.55,13.6,24.14,0.0,1.07,1.78,0.58,62.5,0.19,0.25,0.27
2016-12-22,22.32,33.63,13.72,23.16,0.0,1.03,1.84,0.47,54.3,0.2,0.25,0.27
2016-12-23,22.6,34.2,12.68,21.46,0.0,1.05,1.77,0.55,55.3,0.19,0.25,0.27
2016-12-24,22.61,32.48,15.01,20.74,0.0,1.32,2.16,0.69,50.4,0.19,0.25,0.27
2016-12-25,22.1,30.7,15.43,23.93,0.0,1.41,2.08,0.83,52.9,0.19,0.25,0.27
2016-12-26,20.81,28.66,15.02,23.28,0.0,1.48,2.25,0.99,52.8,0.19,0.25,0.27
2016-12-27,20.03,27.74,14.05,23.72,0.0,1.33,2.35,0.62,57.2,0.19,0.25,0.27
2016-12-28,21.1,29.62,14.88,27.24,0.0,1.25,2.08,0.74,52.5,0.2,0.25,0.27
2016-12-29,21.13,30.14,13.7,27.42,0.0,1.34,2.23,0.7,64.8,0.2,0.25,0.27
2016-12-30,20.96,30.32,13.35,28.31,0.0,1.17,1.98,0.62,55.3,0.2,0.25,0.27
2016-12-31,20.79,30.02,13.17,27.2,0.0,1.24,2.09,0.63,49.9,0.2,0.25,0.27
2017-01-01,20.67,29.23,13.58,27.72,0.0,1.45,2.34,0.77,51.2,0.2,0.25,0.26
2017-01-02,20.98,30.65,12.86,27.5,0.0,1.24,2.11,0.61,58.4,0.2,0.24,0.26
2017-01-03,19.84,27.81,13.11,29.88,0.0,1.27,2.3,0.56,56.3,0.2,0.24,0.26
2017-01-04,20.22,29.83,13.22,28.3,0.0,1.21,2.24,0.59,56.0,0.2,0.24,0.26
2017-01-05,19.32,27.61,12.21,28.2,0.0,0.96,1.76,0.58,53.0,0.2,0.24,0.26
2017-01-06,21.43,31.49,13.06,26.72,0.0,1.06,1.77,0.53,58.3,0.2,0.24,0.26
2017-01-07,22.17,31.45,15.03,23.21,0.0,1.27,2.17,0.67,60.1,0.2,0.24,0.26
2017-01-08,22.21,31.56,13.9,17.82,0.0,1.37,2.27,0.66,47.4,0.19,0.24,0.26
2017-01-09,20.9,30.36,12.97,18.05,0.0,1.21,1.93,0.6,47.0,0.18,0.24,0.26
2017-01-10,20.09,31.13,11.55,19.81,0.0,0.88,1.71,0.57,64.0,0.18,0.24,0.26
2017-01-11,21.87,33.71,12.3,27.9,0.0,0.9,1.41,0.56,177.8,0.19,0.24,0.26
2017-01-12,25.2,35.03,16.11,42.88,0.0,0.58,0.94,0.1,245.9,0.19,0.24,0.26
2017-01-13,23.91,32.02,17.81,22.59,0.0,0.99,1.53,0.5,6.3,0.2,0.24,0.26
2017-01-14,21.58,30.16,15.67,19.96,0.0,1.19,2.1,0.62,54.8,0.19,0.24,0.26
2017-01-15,21.31,30.09,15.41,19.24,0.0,1.0,1.63,0.62,51.4,0.19,0.24,0.26
2017-01-16,22.08,33.79,12.52,21.06,0.0,0.77,1.54,0.51,57.6,0.18,0.24,0.26
2017-01-17,23.87,34.92,14.93,22.73,0.0,0.78,1.25,0.53,68.7,0.18,0.24,0.26
2017-01-18,24.07,35.47,15.11,22.93,0.0,0.97,1.87,0.51,73.3,0.18,0.24,0.26
2017-01-19,24.82,36.18,15.93,23.03,0.0,0.93,1.69,0.57,61.9,0.18,0.24,0.26
2017-01-20,24.56,35.19,15.37,19.86,0.0,1.33,2.3,0.69,54.3,0.18,0.24,0.25
2017-01-21,25.18,36.07,16.17,27.95,0.0,1.06,2.17,0.64,66.3,0.18,0.24,0.25
2017-01-22,26.65,38.02,17.57,21.85,0.0,0.65,0.83,0.25,81.0,0.18,0.24,0.25
2017-01-23,27.61,37.73,19.43,20.66,0.0,0.73,1.24,0.33,13.8,0.18,0.24,0.25
2017-01-24,27.67,37.12,19.69,23.99,0.0,0.61,0.79,0.13,24.7,0.18,0.24,0.25
2017-01-25,26.44,36.49,18.5,22.81,0.0,0.89,1.58,0.46,39.1,0.18,0.24,0.25
2017-01-26,25.1,35.77,16.86,18.76,0.0,1.21,2.02,0.64,48.7,0.18,0.24,0.25
2017-01-27,24.94,35.47,16.36,18.79,0.0,1.31,2.03,0.81,42.3,0.17,0.23,0.25
2017-01-28,24.15,32.79,16.44,21.13,0.0,1.32,2.33,0.67,46.3,0.17,0.23,0.25
2017-01-29,24.42,33.89,16.95,23.42,0.0,1.15,2.05,0.63,54.1,0.17,0.23,0.25
2017-01-30,24.21,34.11,15.68,21.48,0.0,1.23,2.17,0.59,55.1,0.17,0.23,0.25
2017-01-31,23.24,33.0,14.85,16.7,0.0,1.37,2.35,0.71,52.7,0.17,0.23,0.25
2017-02-01,22.96,33.52,13.48,17.06,0.0,1.26,2.3,0.68,55.5,0.17,0.23,0.25
2017-02-02,24.25,33.8,17.44,18.91,0.0,1.34,2.29,0.62,64.0,0.17,0.23,0.25
2017-02-03,24.3,34.78,16.12,18.1,0.0,1.14,1.74,0.66,59.3,0.17,0.23,0.25
2017-02-04,23.35,33.18,15.25,16.36,0.0,1.4,2.23,0.73,56.4,0.17,0.23,0.25
2017-02-05,22.99,33.12,14.14,13.48,0.0,1.53,2.76,0.72,52.3,0.16,0.23,0.25
2017-02-06,22.19,30.48,14.76,13.83,0.0,1.39,2.69,0.62,48.9,0.16,0.23,0.25
2017-02-07,22.9,32.6,14.4,13.89,0.0,1.39,2.58,0.7,51.9,0.16,0.23,0.25
2017-02-08,23.39,33.35,14.57,11.93,0.0,1.36,2.54,0.78,46.8,0.16,0.23,0.24
2017-02-09,23.49,33.84,15.22,12.63,0.0,1.21,2.13,0.7,42.0,0.16,0.23,0.24
2017-02-10,24.0,34.39,15.12,12.64,0.0,1.32,2.12,0.69,53.4,0.16,0.23,0.24
2017-02-11,24.15,34.49,14.82,14.56,0.0,1.15,2.05,0.6,49.7,0.16,0.23,0.24
2017-02-12,25.11,34.66,17.43,12.6,0.0,1.51,2.28,0.75,46.5,0.16,0.23,0.24
2017-02-13,24.08,33.05,16.35,11.53,0.0,1.82,2.74,0.92,48.7,0.16,0.23,0.24
2017-02-14,22.22,31.8,14.17,12.26,0.0,1.56,2.7,0.76,53.5,0.15,0.23,0.24
2017-02-15,21.39,28.41,14.44,14.66,0.0,1.62,2.86,0.82,57.4,0.16,0.23,0.24
2017-02-16,21.08,29.25,15.04,14.97,0.0,1.77,3.19,0.83,54.8,0.16,0.23,0.24
2017-02-17,20.67,28.72,14.49,15.2,0.0,1.96,3.35,1.03,54.1,0.16,0.23,0.24
2017-02-18,19.23,28.2,12.15,14.48,0.0,1.66,2.97,0.83,55.5,0.16,0.23,0.24
2017-02-19,20.06,29.26,12.57,13.02,0.0,1.56,2.66,0.87,58.7,0.16,0.22,0.24
2017-02-20,22.36,31.75,14.29,12.17,0.0,1.54,2.46,0.82,60.2,0.16,0.22,0.24
2017-02-21,23.38,32.96,15.42,12.41,0.0,1.35,2.35,0.69,60.1,0.16,0.22,0.24
2017-02-22,23.98,33.32,15.83,10.85,0.0,1.57,2.63,0.87,62.0,0.15,0.22,0.24
2017-02-23,24.31,34.36,16.23,11.43,0.0,1.58,2.86,0.84,65.6,0.15,0.22,0.24
2017-02-24,23.83,34.19,15.7,14.71,0.0,1.59,2.88,0.91,66.7,0.15,0.22,0.24
2017-02-25,23.56,34.76,14.21,13.84,0.0,1.35,2.37,0.75,61.8,0.15,0.22,0.24
2017-02-26,23.77,35.69,14.05,11.97,0.0,1.31,2.39,0.7,54.4,0.15,0.22,0.24
2017-02-27,23.36,36.45,12.66,10.52,0.0,1.02,1.94,0.66,46.1,0.15,0.22,0.24
2017-02-28,24.19,37.27,12.8,9.53,0.0,1.16,2.03,0.67,59.9,0.15,0.22,0.24
2017-03-01,25.31,38.3,13.9,13.59,0.0,1.24,2.44,0.6,66.5,0.15,0.22,0.23
2017-03-02,26.68,38.13,17.85,18.59,0.0,1.35,2.48,0.67,61.3,0.15,0.22,0.23
2017-03-03,26.91,37.68,18.07,18.8,0.0,1.34,2.24,0.79,65.0,0.15,0.22,0.23
2017-03-04,26.79,38.34,17.29,17.37,0.0,1.14,2.26,0.49,81.5,0.15,0.22,0.23
2017-03-05,27.03,38.75,16.58,14.83,0.0,0.89,1.71,0.38,88.0,0.15,0.22,0.23
2017-03-06,27.71,38.06,20.15,14.52,0.0,1.02,1.83,0.04,28.3,0.15,0.22,0.23
2017-03-07,27.39,37.18,19.16,13.54,0.0,1.49,2.39,0.69,50.7,0.15,0.22,0.23
2017-03-08,27.39,37.28,19.48,14.55,0.0,1.5,2.5,0.72,52.8,0.15,0.22,0.23
2017-03-09,26.05,36.52,17.19,13.76,0.0,1.38,2.63,0.72,41.8,0.15,0.22,0.23
2017-03-10,25.31,35.06,17.01,13.55,0.0,1.79,3.09,0.84,43.3,0.15,0.22,0.23
2017-03-11,23.75,34.8,14.46,10.43,0.0,1.14,2.36,0.51,30.7,0.15,0.22,0.23
2017-03-12,23.68,34.89,13.59,11.39,0.0,0.92,1.84,0.5,54.6,0.15,0.22,0.23
2017-03-13,24.52,34.78,15.72,11.65,0.0,0.85,1.76,0.47,60.2,0.15,0.22,0.23
2017-03-14,25.46,34.71,16.59,11.95,0.0,1.05,2.04,0.59,40.1,0.15,0.22,0.23
2017-03-15,25.78,36.59,17.0,10.45,0.0,1.51,2.69,0.66,31.0,0.15,0.22,0.23
2017-03-16,23.86,36.01,13.31,8.53,0.0,1.41,2.71,0.73,43.9,0.14,0.22,0.23
2017-03-17,25.69,38.76,14.39,12.71,0.0,0.93,1.7,0.56,59.3,0.14,0.22,0.23
2017-03-18,27.07,39.13,16.39,9.67,0.0,1.22,2.03,0.6,63.5,0.14,0.21,0.23
2017-03-19,27.89,38.91,17.23,11.68,0.0,1.6,2.69,0.69,64.9,0.14,0.21,0.23
2017-03-20,28.37,38.79,20.39,14.62,0.0,1.52,2.99,0.78,62.2,0.14,0.21,0.23
2017-03-21,29.18,40.16,20.29,13.81,0.0,1.1,1.81,0.67,69.0,0.14,0.21,0.23
2017-03-22,30.39,40.76,20.28,14.76,0.0,0.82,1.47,0.27,116.5,0.14,0.21,0.23
2017-03-23,29.61,39.61,21.66,24.95,0.0,0.84,1.34,0.67,357.9,0.14,0.21,0.23
2017-03-24,30.48,40.22,21.55,22.43,0.0,0.87,1.55,0.07,54.7,0.14,0.21,0.23
2017-03-25,30.59,40.44,21.42,20.14,0.0,1.55,2.55,0.67,58.2,0.14,0.21,0.22
2017-03-26,30.69,40.1,23.0,14.46,0.0,1.9,2.91,0.89,53.0,0.14,0.21,0.22
2017-03-27,28.02,37.99,19.63,12.14,0.0,1.65,3.02,0.82,54.0,0.13,0.21,0.22
2017-03-28,27.4,37.96,17.14,11.08,0.0,1.34,2.53,0.67,51.7,0.13,0.21,0.22
2017-03-29,28.39,39.81,17.96,9.36,0.0,1.12,2.05,0.62,48.0,0.13,0.21,0.22
